Total Reward
9.0
9.0
15.0
21.0
8.0
21.0
37.0
32.0
30.0
18.0
13.0
53.0
21.0
15.0
15.0
19.0
10.0
21.0
11.0
24.0
10.0
17.0
10.0
28.0
10.0
17.0
11.0
17.0
28.0
16.0
20.0
16.0
8.0
10.0
15.0
11.0
15.0
15.0
8.0
14.0
12.0
27.0
17.0
18.0
25.0
39.0
11.0
33.0
13.0
15.0
16.0
19.0
21.0
8.0
19.0
15.0
12.0
35.0
25.0
42.0
14.0
9.0
11.0
9.0
20.0
26.0
31.0
19.0
12.0
12.0
13.0
8.0
18.0
12.0
28.0
26.0
11.0
13.0
21.0
12.0
20.0
18.0
23.0
11.0
18.0
46.0
28.0
54.0
13.0
13.0
56.0
11.0
19.0
19.0
13.0
17.0
10.0
11.0
14.0
10.0
14.0
21.0
17.0
17.0
18.0
24.0
17.0
15.0
15.0
19.0
16.0
18.0
13.0
32.0
16.0
18.0
23.0
18.0
17.0
15.0
57.0
14.0
11.0
37.0
15.0
11.0
10.0
10.0
12.0
14.0
8.0
20.0
17.0
15.0
8.0
11.0
7.0
36.0
13.0
11.0
37.0
10.0
8.0
12.0
8.0
13.0
20.0
11.0
11.0
18.0
12.0
17.0
17.0
13.0
40.0
11.0
12.0
13.0
12.0
23.0
22.0
21.0
12.0
8.0
28.0
8.0
33.0
13.0
17.0
39.0
8.0
10.0
23.0
15.0
17.0
11.0
10.0
14.0
10.0
20.0
11.0
40.0
24.0
13.0
10.0
16.0
7.0
13.0
10.0
19.0
17.0
11.0
16.0
20.0
12.0
12.0
28.0
13.0
19.0
12.0
21.0
24.0
13.0
28.0
34.0
16.0
10.0
26.0
25.0
13.0
10.0
10.0
10.0
12.0
12.0
16.0
27.0
17.0
18.0
8.0
9.0
9.0
10.0
31.0
10.0
14.0
22.0
9.0
12.0
10.0
13.0
30.0
14.0
9.0
17.0
15.0
13.0
14.0
25.0
22.0
19.0
8.0
15.0
30.0
11.0
10.0
20.0
41.0
13.0
12.0
13.0
17.0
19.0
32.0
9.0
11.0
23.0
14.0
13.0
13.0
15.0
23.0
13.0
9.0
12.0
18.0
12.0
13.0
10.0
16.0
13.0
10.0
13.0
15.0
26.0
25.0
20.0
26.0
11.0
10.0
10.0
22.0
24.0
16.0
19.0
20.0
15.0
9.0
17.0
17.0
13.0
24.0
19.0
19.0
9.0
9.0
22.0
9.0
12.0
15.0
10.0
13.0
9.0
10.0
15.0
10.0
14.0
41.0
26.0
25.0
38.0
48.0
15.0
22.0
9.0
10.0
18.0
24.0
18.0
23.0
13.0
17.0
19.0
31.0
18.0
42.0
23.0
12.0
34.0
12.0
14.0
17.0
12.0
13.0
27.0
57.0
22.0
8.0
24.0
17.0
34.0
13.0
14.0
17.0
8.0
36.0
51.0
13.0
9.0
11.0
41.0
15.0
26.0
17.0
12.0
10.0
34.0
43.0
9.0
75.0
41.0
21.0
14.0
11.0
39.0
30.0
12.0
15.0
26.0
43.0
10.0
19.0
33.0
42.0
17.0
22.0
119.0
52.0
29.0
27.0
17.0
51.0
30.0
18.0
19.0
81.0
19.0
27.0
20.0
79.0
10.0
28.0
77.0
52.0
19.0
20.0
30.0
20.0
22.0
57.0
29.0
80.0
34.0
30.0
49.0
23.0
76.0
21.0
53.0
20.0
16.0
39.0
45.0
27.0
21.0
16.0
38.0
20.0
52.0
23.0
17.0
25.0
13.0
29.0
19.0
29.0
29.0
18.0
19.0
21.0
59.0
81.0
27.0
33.0
30.0
67.0
19.0
42.0
56.0
46.0
28.0
28.0
64.0
11.0
22.0
115.0
34.0
50.0
39.0
46.0
50.0
43.0
38.0
19.0
20.0
94.0
113.0
142.0
66.0
56.0
28.0
35.0
47.0
65.0
26.0
43.0
29.0
28.0
67.0
21.0
19.0
58.0
41.0
22.0
81.0
79.0
129.0
44.0
85.0
77.0
58.0
17.0
37.0
47.0
40.0
31.0
34.0
58.0
106.0
48.0
118.0
150.0
72.0
222.0
35.0
100.0
81.0
122.0
58.0
42.0
49.0
41.0
92.0
93.0
33.0
100.0
75.0
84.0
87.0
77.0
41.0
91.0
187.0
17.0
59.0
84.0
155.0
115.0
132.0
31.0
156.0
185.0
169.0
194.0
83.0
43.0
115.0
18.0
58.0
318.0
142.0
103.0
55.0
162.0
261.0
57.0
250.0
40.0
45.0
114.0
175.0
72.0
128.0
110.0
33.0
52.0
29.0
112.0
79.0
121.0
125.0
154.0
87.0
298.0
288.0
348.0
249.0
337.0
229.0
136.0
162.0
499.0
145.0
388.0
134.0
325.0
117.0
214.0
191.0
223.0
85.0
307.0
307.0
499.0
74.0
137.0
138.0
444.0
257.0
145.0
198.0
178.0
156.0
177.0
279.0
499.0
407.0
499.0
180.0
499.0
386.0
470.0
231.0
110.0
499.0
499.0
234.0
499.0
217.0
499.0
77.0
499.0
328.0
499.0
499.0
499.0
139.0
291.0
499.0
499.0
499.0
499.0
360.0
499.0
163.0
499.0
360.0
499.0
444.0
137.0
128.0
387.0
333.0
363.0
305.0
213.0
143.0
169.0
187.0
154.0
138.0
129.0
132.0
107.0
89.0
139.0
99.0
33.0
109.0
115.0
121.0
139.0
128.0
143.0
135.0
128.0
104.0
191.0
169.0
125.0
159.0
136.0
41.0
131.0
124.0
101.0
103.0
121.0
38.0
146.0
168.0
151.0
180.0
230.0
127.0
156.0
151.0
145.0
108.0
118.0
68.0
82.0
113.0
193.0
128.0
158.0
121.0
173.0
133.0
159.0
224.0
167.0
135.0
131.0
