Total Reward
36.0
22.0
13.0
13.0
12.0
14.0
12.0
20.0
14.0
25.0
16.0
15.0
10.0
13.0
9.0
11.0
11.0
22.0
23.0
50.0
21.0
10.0
9.0
10.0
9.0
10.0
9.0
9.0
11.0
11.0
11.0
11.0
17.0
31.0
33.0
73.0
32.0
33.0
34.0
47.0
71.0
55.0
116.0
208.0
238.0
59.0
56.0
43.0
109.0
54.0
69.0
44.0
91.0
90.0
98.0
134.0
62.0
91.0
151.0
250.0
82.0
139.0
70.0
48.0
70.0
205.0
53.0
50.0
106.0
71.0
140.0
114.0
60.0
214.0
106.0
77.0
126.0
69.0
220.0
82.0
98.0
127.0
141.0
88.0
67.0
292.0
293.0
175.0
280.0
292.0
428.0
241.0
434.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
500.0
457.0
500.0
430.0
493.0
402.0
500.0
500.0
500.0
500.0
500.0
404.0
500.0
424.0
500.0
391.0
500.0
500.0
500.0
425.0
462.0
500.0
449.0
500.0
466.0
500.0
425.0
441.0
500.0
306.0
456.0
338.0
386.0
333.0
304.0
500.0
494.0
453.0
349.0
439.0
500.0
500.0
453.0
500.0
412.0
421.0
491.0
448.0
500.0
500.0
500.0
500.0
500.0
500.0
404.0
366.0
500.0
500.0
210.0
500.0
341.0
380.0
500.0
347.0
411.0
500.0
500.0
336.0
471.0
425.0
303.0
468.0
346.0
281.0
261.0
379.0
335.0
309.0
366.0
248.0
402.0
326.0
61.0
270.0
60.0
418.0
291.0
362.0
500.0
418.0
337.0
329.0
500.0
372.0
500.0
500.0
381.0
414.0
500.0
317.0
236.0
211.0
282.0
315.0
288.0
315.0
446.0
390.0
500.0
376.0
500.0
500.0
340.0
263.0
398.0
424.0
435.0
268.0
473.0
235.0
303.0
224.0
202.0
197.0
292.0
294.0
267.0
300.0
262.0
412.0
287.0
246.0
435.0
268.0
228.0
330.0
383.0
202.0
219.0
311.0
194.0
236.0
267.0
202.0
307.0
218.0
287.0
233.0
216.0
263.0
235.0
340.0
210.0
236.0
220.0
225.0
232.0
290.0
281.0
338.0
273.0
346.0
327.0
332.0
267.0
243.0
342.0
268.0
284.0
251.0
264.0
277.0
256.0
252.0
500.0
279.0
286.0
282.0
306.0
260.0
367.0
259.0
441.0
230.0
249.0
246.0
204.0
289.0
234.0
298.0
220.0
280.0
271.0
249.0
222.0
254.0
230.0
227.0
220.0
226.0
235.0
218.0
224.0
223.0
231.0
216.0
208.0
193.0
206.0
216.0
241.0
234.0
214.0
208.0
208.0
245.0
211.0
204.0
194.0
312.0
204.0
244.0
231.0
254.0
195.0
213.0
219.0
215.0
206.0
189.0
206.0
200.0
217.0
193.0
220.0
193.0
197.0
202.0
182.0
197.0
211.0
181.0
204.0
193.0
185.0
176.0
176.0
192.0
192.0
206.0
